words,commit_message
41,1a03fe687 Update rspec tests for puppet provisioner
151,7fe03988a Merge branch 'puppet_structured_facts_toyaml_on_provisioner' of git://github.com/aloyr/vagrant into aloyr-puppet_structured_facts_toyaml_on_provisioner
46,d08a47261 Support arrays for data_bags_path in chef-zero
16,f31a34049 Update CHANGELOG
64,f3c5e86f2 Merge pull request #9504 from zachflower/feature/vagrant-aliases
39,db959c16c switch web analytics from ga to segment
16,9bef659c1 Update CHANGELOG
63,53ed5948f Merge pull request #9659 from chrisroberts/f-checkpoint-disable
57,8391abc63 Properly respect environment variable on checkpoint setup
57,0a061238a Merge pull request #9658 from chrisroberts/e-env-var-docs
48,c1f27dc16 Remove windows only note on environment variable
16,873fcbb1b Update CHANGELOG
61,40ad1d3b3 Merge pull request #9654 from chrisroberts/f-package-constant
28,a9223cf44 Add missing action autoloads
16,bd465484b Update CHANGELOG
65,ef4318eda Merge pull request #9653 from chrisroberts/f-powershell-detection
16,294b0689f Update CHANGELOG
63,f37bb2a02 Merge pull request #9506 from chrisroberts/f-path-invalid-input
72,8ac0fedbb Suppress errors from invalid path encoding and carry on with best effort
16,8585bc450 Update CHANGELOG
60,dd1d91f2c Merge pull request #9503 from chrisroberts/f-win-ssh-control
49,77c0681a0 Include new environment variable in documentation
54,90fa705a6 Make powershell version detection timeout configurable
16,45218e0c4 Update CHANGELOG
58,d5479a1ea Merge pull request #9646 from chrisroberts/e-net-conf-prio
16,aaf3b5566 Update CHANGELOG
66,dd438100b Merge pull request #9645 from chrisroberts/e-checkpoint-exceptions
16,2ade08874 Update CHANGELOG
59,a5d22acdf Merge pull request #9644 from chrisroberts/f-resolv-replace
40,93baadab7 Remove some extra words in documentation
37,08e381c6b Update prefer system bin env var docs
60,a1d23b4e9 Allow system binary lookup to be disabled on windows for ssh
57,6327782ae Merge pull request #9651 from camarox53/update-readme-irc
57,29bf0e62a Updating README.md with #vagrant IRC channel information.
58,0139fe052 Only modify report_on_exception if the method is available
63,97dd9e046 Adjust priority of network configuration file for debian guests
50,1dafc6b82 Prevent exceptions from being raised by checkpoint
50,30e7e81ea Make resolv-replace loading optional not automatic
59,e5b6271e8 Merge pull request #9626 from chrisroberts/e-vmware-upgrade
47,1de76ce37 Include section on upgrading the desktop plugin
62,54ac4dcad Merge pull request #9625 from hashicorp/website-vmware-upgrade
27,503dd8901 Update installation.html.md
27,5b70ada5d Update installation.html.md
15,bd4eeb5f4 Fix number used
56,c32207abc Merge pull request #9620 from chrisroberts/e-docs-vmware
46,2df3f58c1 Add note about running VMs on installation doc
31,36c25b442 Update buy for desktop SKU only
36,f41cc8d6b Update vmware provider documentation
16,989513709 Update CHANGELOG
41,696ffa4e3 Merge pull request #9528 from artw/master
47,ab99a5d60 Merge pull request #9594 from timolehto/patch-1
16,ba0d89238 Update CHANGELOG
49,ab24bd2cf Merge pull request #9600 from kinvolk/kosy/coreos
81,d696e5a1a Merge pull request #9607 from briancain/patrickocoffeyo-docs/clarify-hyper-v-docs
46,e4554249f Merge pull request #9606 from amwill04/patch-2
30,941b66048 Put back installation doc info
133,2ce7041f8 Merge branch 'docs/clarify-hyper-v-docs' of https://github.com/patrickocoffeyo/vagrant into patrickocoffeyo-docs/clarify-hyper-v-docs
45,0ce6e9891 Merge pull request #9572 from jsoref/spelling
56,0ac919547 Update options to define id can be used in any directory
51,b3cb16b85 Merge pull request #9598 from histamineblkr/patch-1
44,e5dd4d9e3 Fix missing "-" $script variable definition.
52,52a8b0c65 Identify operating systems closely related to CoreOS
46,9461034ad ruby ex missing a step & upload use wrong verb
16,419afb4dc Update CHANGELOG
82,43293a81b Merge pull request #9578 from ajpaul25/fix_windows_change_change_host_name_timeout
85,e60216023 update change_host_name_test to comply with reintroduction of sleep_timeout parameter
84,2c9e9e9ab reintroduce sleep_timeout for guests that fail the :wait_for_reboot capability check
89,4e8062625 update unit test for change_host_name to fix failures introduced by changes to the module
22,f7e67467d Update version for dev
20,88a12e524 Update image version
47,ba6aadda6 Relax middleman-hashicorp constraint and update
31,a44c85095 Update website version to 2.0.3
14,94fd69e3c Release v2.0.3
54,2dfe520eb add capability test before attemping to use capability
58,0dc379890 update unit test to reflect changes in change_host_name.rb
37,76551a169 Fix graceful_halt_timeout issue #8486
14,1a5ddea9f Spelling fixes
77,586ee5bfb Use common provider configuration. Include extra information output for logs.
57,030a08f86 Merge pull request #9550 from chrisroberts/f-vbox-hostnet
55,51232f9a0 When matching hostonly adapter name, force common types
22,1abbe67ee Add test runner script
48,f4b7cec16 Merge pull request #9542 from hashicorp/je.fixes
61,94d949520 Merge pull request #9543 from moore3071/unnecessary_redirects
24,5a12641f9 Update URLs for the repo
23,be0aa2e96 Add simple build script
41,23de70e91 update dependencies + middleman-hashicorp
34,a3c1677f4 prepend 'Vagrant' with 'HashiCorp'
67,03178bbe0 Fixes #9085: Cannot `up` a machine with Docker Toolbox and Git Bash
24,9c93e548a the label changed in 2.0
16,04fdab961 Update CHANGELOG
53,ae54756d1 Merge pull request #9525 from chrisroberts/wsl-update
55,8b7e501e5 Handle pathing in lxrun generated WSL instances better.
43,d6f4eef69 Don't include test files within gem package
36,bab940332 Add a custom path location to ignore
52,48bb306d1 Update the wording to not assume latest WSL features
43,5f0d16a0e Include support for lxrun generated install
40,cc82f9661 #9298: Fix typos in comments to the code
82,47a7f0817 #9298: Try to fallback to "powershell.exe" on WSL if "powershell" is not available
36,c5fdd47a5 #9298: Respect usernames with spaces
60,6d08d1c5b #9298: Improve error message when WSL rootfs cannot be found
58,a1211caa9 #9298: Add debugging messages and explanations to the code
68,62740e224 #9298: Increase stability of determination of a current WSL instance
36,72664eafe #9298: Use a single-word distro name
57,476981874 #9298: Compute a correct path to the current WSL instance
16,caf43b7ef Update CHANGELOG
59,ac37b67ec Merge pull request #9518 from briancain/fix-package-cmd-wsl
60,73a5a5a8c (#9059) Convert to windows path if on WSL during vbox export
57,0b9212316 Merge pull request #9507 from briancain/fix-hyper-v-check
16,fc30a8302 Update CHANGELOG
16,0bf14b592 Update CHANGELOG
42,007e6f49a Merge pull request #9302 from eyJhb/master
31,1fc2129e0 add new cli alias documentation
67,3dbcdea69 allow the alias file path to be defined via an environment variable
34,42f72e109 some light changes per PR feedback
32,f2954a64c Fix Hyper-v and VirtualBox check
16,3e01df47a Update CHANGELOG
53,a1529d5fb Merge pull request #8828 from mkhon/nfsv4-default-tcp
45,d0701fc95 Merge pull request #9422 from pvalena/patch-1
16,07ee45796 Update CHANGELOG
76,04ec3c26d Merge pull request #8735 from jhosteny/fix/debian_net_tools_deprecation_dhcp
45,89bdab864 Merge pull request #9501 from dalvizu/patch-1
16,26069d178 Update CHANGELOG
52,00400c95d Merge pull request #9499 from chrisroberts/f-vc-urls
16,f30fa9c51 Update CHANGELOG
61,b5b5f8870 Merge pull request #9472 from chrisroberts/e-sensitive-length
16,decb4d57c Update CHANGELOG
63,d6f4c75f4 Merge pull request #9344 from chrisroberts/e-dl-redirect-notify
71,04d8f7def Merge pull request #9427 from clintharrison/fix/master/smb_sudoers_typo
25,fc5ceafbc Only generate notice once
16,b2efb2b67 Update CHANGELOG
60,2475c62b2 Merge pull request #9502 from briancain/override-box-version
16,f02220918 Update CHANGELOG
68,bba4978c1 Merge pull request #9470 from briancain/subprocess-frozen-windows-ps
54,d1c3deb23 (#9452) Use provider override for box_version if given
69,3844a8e9f (#9056) Pass ruby block to capture stdout when determining PS version
47,ffa6d2810 Remove end of line matcher from progress regexp
38,9dbf81156 Add VirtualBox PATH export to WSL docs
71,04e05088f Check location first. Grab final progress when multiple entries listed.
40,5e7e56f57 Fix redirect display and chosen location
27,5c9c10558 Update curl options in test
50,fa2f17c7a Notify user when download host changes on redirect
48,f2bf18e56 Update behavior of the authentication middleware
67,f46ebf524 throw an exception when whitespace is found within an alias keyword
28,57419fd12 quick fix to register method
27,f16751a46 start working through tests
50,1cc4a4837 Merge pull request #9473 from nicolasleger/patch-1
26,085fd7a78 [CI] Test against Ruby 2.5
44,330ee2e1e Ignore empty strings registered as sensitive
16,610182593 Update CHANGELOG
73,78f317f55 Merge pull request #9261 from vStone/bugfix/gentoo-static-ip-with-ifplugd
16,11499eecd Update CHANGELOG
72,8c15e1995 Merge pull request #9459 from briancain/9428/master/update-systemd-check
16,119c8543b Update CHANGELOG
67,b8d8cf757 Merge pull request #9456 from briancain/exit-if-hyperv-enabled-vbox
16,c2405ced3 Update CHANGELOG
66,279bceffb Merge pull request #9398 from drscream/smartos-inheritance-solaris
16,a7431368b Update CHANGELOG
48,a855c702c Merge pull request #9404 from hakoerber/fix-9403
57,17f13785c move alias registration into a separate register() method
32,bbb3cdaa9 vagrant aliases proof-of-concept
49,3082ea502 Debian: Point hostname to 127.0.1.1 in /etc/hosts
16,fa84c58fd Update CHANGELOG
62,a1932b8d2 Merge pull request #9265 from trombik/atomic_interface_restart
16,de937c397 Update CHANGELOG
59,84f929df2 Merge pull request #9351 from gclinch/salt-bootstrap-in-tmp
50,b77171c4f (#9428) Update systemd? check for guest inspection
66,e8708232a (#9258) Exit if Hyper-V is enabled and VirtualBox provider is used
16,0d0a7e5a4 Update CHANGELOG
48,accf76fed Merge pull request #9405 from hakoerber/fix-9402
48,2bb8552c8 Merge pull request #9450 from jeis2497052/master
22,54ecded1d Propose fix some typos
44,8ee7b0185 Merge pull request #9437 from Cladis/patch-1
31,d0d78a921 confiured → configured typo fix
49,ec99b75c5 squash! salt: bootstrap-salt.sh: use -s with curl
41,6f7c383fe salt: bootstrap-salt.sh: use -s with curl
49,496d9b24c salt: remove leading space with bootstrap_options
43,3fa3e995a Debian: Renew DHCP lease on hostname change
30,23a3157a4 Fix typo in macOS sudoers line
34,a102bc064 Use 127.0.0.1 instead of localhost
71,db457e631 Add master_json_config & minion_json_config options to salt provisioner
22,ff3b025fc Update version for dev
31,a5a2ad5a6 Update website version to 2.0.2
14,37aba511d Release v2.0.2
46,81a3386af Include SSH client usage note in documentation
16,a9fc91b73 Update CHANGELOG
66,0f7f4b32b Merge pull request #9400 from chrisroberts/fall-back-to-system-ssh
16,de69c9677 Update CHANGELOG
51,ba7a6c7f1 Merge pull request #9394 from chrisroberts/u-resolv
16,80dc7daff Update CHANGELOG
58,5b73133a9 Merge pull request #9389 from chrisroberts/e-vbox-sym-warn
55,19d1cae92 Add log warning when native ssh executable is not found
44,570d5abb9 Prefer ssh executable found on original path
61,6f6e93645 Add option to Which utility for using original path on lookup
48,343e25257 Favor system ssh binary over embedded ssh binary
82,93c571adb Be sure solaris11 is Solaris version 11 and no distribution based on (Open)Solaris
43,21febf6b6 SmartOS should be an inheritance of solaris
63,522d50303 Use Ruby's resolver by default and allow replace to be disabled
57,780673c6f Add warning message for VirtualBox shared folders option.
16,81c855b79 Update CHANGELOG
55,f31badebb Merge pull request #9380 from chrisroberts/e-checkpoint
57,374b19384 Merge pull request #9385 from briancain/update-spec-boxes
24,2225379b8 Update spec box versions
55,0c5e06835 Merge pull request #9378 from briancain/fix-doc-spacing
16,c6879a73b Update CHANGELOG
62,55460379f Merge pull request #9315 from basvandervlies/ifconfig_obsolete
16,fb18d0920 Update CHANGELOG
43,0bf589861 Merge pull request #9212 from mahaag/master
16,fefe618c0 Update CHANGELOG
62,b5383cffa Merge pull request #9369 from chrisroberts/e-generic-sensitive
16,fd16eb6a7 Update CHANGELOG
59,a51c6c847 Merge pull request #9367 from chrisroberts/e-sensitive-prov
16,5e21b7db4 Update CHANGELOG
59,933694d98 Merge pull request #9365 from chrisroberts/e-smb-cred-check
16,1ba76083b Update CHANGELOG
53,3bd515dff Merge pull request #9366 from chrisroberts/e-smb-opts
66,f44491fce Merge pull request #9381 from chrisroberts/f-centos-guestadditions
57,f4cc82dff Include current kernel version when install devel package
32,3fc293d62 Add example for sensitive option
34,48275614c Add test coverage on helper method
40,d2cad6505 Remove deprecated checkpoint integration
43,1e909fe5f Add test coverage on checkpoint integration
60,a6d95016e Remove duplicate method. Add testing helper method to reset.
39,726f89bab Add space to fix markdown error in docs
31,58f66ac8c Add full checkpoint integration
42,e6554d614 Include default value within documentation
65,f2f8bc2db Add Vagrantfile configuration option to register sensitive values
61,3664f1a62 Allow hiding environment variable values in shell provisioner
34,b1c38c282 Support SMB mount option overrides
52,544427126 Move SMB credentials validation into host capability
39,01bc2627b Check SMB credentials before using them
54,6b1646eb5 Merge pull request #9364 from briancain/fix-debug-docs
30,e229192d1 Fix markdown in debugging docs
16,6ef63de24 Update CHANGELOG
48,b0fc6a06a Merge pull request #9294 from chrisroberts/e-smb
16,607b1dc8a Update CHANGELOG
57,25a2b5f9a Merge pull request #9183 from briancain/update-spec-boxes
38,0ffec9cd6 Include explicit start to ensure start
16,afd49e3df Update CHANGELOG
60,9ee8f2c3c Merge pull request #9363 from chrisroberts/u-ruby-constraint
16,6a5b410e3 Update CHANGELOG
55,15393fb72 Merge pull request #9274 from chrisroberts/f-nfs-naming
16,8532ac4ee Update CHANGELOG
